'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:06.921',0.236,-1.305,-1.542,0.534,0.889,-1.423,0.122,-0.335,-0.231,0.064,0.585,0.536,0.312,-0.981,-0.025
'0:06.922',0.236,-1.304,-1.542,0.533,0.889,-1.423,0.123,-0.336,-0.231,0.064,0.586,0.536,0.312,-0.982,-0.026
'0:06.923',0.237,-1.304,-1.542,0.533,0.889,-1.423,0.121,-0.338,-0.232,0.063,0.585,0.536,0.312,-0.982,-0.023
'0:06.924',0.237,-1.305,-1.543,0.533,0.89,-1.423,0.12,-0.34,-0.235,0.061,0.583,0.537,0.312,-0.985,-0.021
'0:06.925',0.237,-1.304,-1.542,0.533,0.889,-1.423,0.121,-0.34,-0.235,0.06,0.585,0.538,0.313,-0.983,-0.021
'0:06.926',0.239,-1.304,-1.542,0.532,0.891,-1.423,0.12,-0.339,-0.234,0.062,0.588,0.54,0.315,-0.983,-0.021
'0:06.927',0.241,-1.304,-1.546,0.531,0.893,-1.425,0.121,-0.339,-0.235,0.06,0.587,0.541,0.315,-0.984,-0.019
'0:06.928',0.241,-1.306,-1.547,0.531,0.894,-1.426,0.119,-0.341,-0.235,0.058,0.585,0.54,0.314,-0.984,-0.018
'0:06.929',0.239,-1.307,-1.546,0.533,0.893,-1.427,0.118,-0.342,-0.236,0.058,0.585,0.539,0.313,-0.987,-0.019
'0:06.930',0.24,-1.308,-1.548,0.533,0.894,-1.427,0.118,-0.342,-0.238,0.057,0.585,0.54,0.313,-0.988,-0.018
'0:06.931',0.24,-1.308,-1.548,0.533,0.894,-1.427,0.117,-0.343,-0.238,0.057,0.584,0.539,0.313,-0.989,-0.018
'0:06.932',0.24,-1.308,-1.549,0.534,0.895,-1.429,0.116,-0.344,-0.238,0.055,0.584,0.538,0.312,-0.99,-0.018
'0:06.933',0.242,-1.308,-1.55,0.532,0.895,-1.429,0.116,-0.344,-0.239,0.055,0.583,0.537,0.311,-0.989,-0.017
'0:06.934',0.24,-1.308,-1.55,0.533,0.895,-1.429,0.116,-0.344,-0.24,0.056,0.585,0.54,0.313,-0.99,-0.017
'0:06.935',0.24,-1.309,-1.55,0.534,0.894,-1.429,0.116,-0.344,-0.239,0.054,0.586,0.541,0.314,-0.991,-0.018
'0:06.936',0.24,-1.309,-1.549,0.534,0.894,-1.429,0.116,-0.344,-0.239,0.056,0.585,0.541,0.314,-0.99,-0.018
'0:06.937',0.239,-1.31,-1.55,0.535,0.894,-1.43,0.115,-0.344,-0.24,0.055,0.585,0.541,0.314,-0.991,-0.019
'0:06.938',0.24,-1.31,-1.55,0.534,0.895,-1.429,0.116,-0.344,-0.239,0.054,0.585,0.541,0.314,-0.993,-0.019
'0:06.939',0.24,-1.309,-1.55,0.534,0.895,-1.429,0.116,-0.344,-0.239,0.056,0.585,0.542,0.315,-0.991,-0.02
'0:06.940',0.239,-1.308,-1.549,0.534,0.894,-1.429,0.115,-0.344,-0.24,0.054,0.584,0.54,0.314,-0.989,-0.019
'0:06.941',0.24,-1.308,-1.549,0.534,0.894,-1.429,0.115,-0.344,-0.239,0.053,0.585,0.54,0.313,-0.988,-0.02
'0:06.942',0.24,-1.308,-1.549,0.533,0.894,-1.428,0.117,-0.343,-0.239,0.056,0.587,0.541,0.314,-0.988,-0.021
'0:06.943',0.238,-1.31,-1.548,0.535,0.893,-1.429,0.117,-0.343,-0.238,0.057,0.587,0.542,0.314,-0.99,-0.021
'0:06.944',0.234,-1.314,-1.547,0.54,0.89,-1.431,0.117,-0.343,-0.239,0.057,0.585,0.541,0.311,-0.99,-0.022
'0:06.945',0.233,-1.314,-1.546,0.54,0.889,-1.43,0.117,-0.343,-0.238,0.057,0.584,0.539,0.309,-0.99,-0.022
'0:06.946',0.233,-1.315,-1.548,0.541,0.89,-1.431,0.117,-0.344,-0.239,0.056,0.584,0.538,0.309,-0.991,-0.022
'0:06.947',0.232,-1.315,-1.547,0.541,0.889,-1.431,0.116,-0.344,-0.239,0.055,0.585,0.537,0.308,-0.989,-0.023
'0:06.948',0.234,-1.312,-1.546,0.538,0.89,-1.429,0.117,-0.344,-0.237,0.057,0.587,0.541,0.31,-0.988,-0.024
'0:06.949',0.234,-1.31,-1.545,0.537,0.889,-1.427,0.119,-0.342,-0.235,0.059,0.587,0.541,0.31,-0.988,-0.024
'0:06.950',0.233,-1.31,-1.542,0.538,0.887,-1.426,0.119,-0.342,-0.235,0.057,0.585,0.539,0.307,-0.988,-0.025
'0:06.951',0.233,-1.309,-1.542,0.538,0.887,-1.425,0.118,-0.343,-0.236,0.055,0.584,0.539,0.308,-0.988,-0.024
'0:06.952',0.231,-1.308,-1.54,0.538,0.885,-1.424,0.118,-0.343,-0.237,0.056,0.585,0.537,0.306,-0.987,-0.024
'0:06.953',0.228,-1.31,-1.538,0.541,0.883,-1.424,0.119,-0.342,-0.237,0.055,0.585,0.536,0.305,-0.987,-0.025
'0:06.954',0.23,-1.31,-1.54,0.539,0.885,-1.425,0.119,-0.343,-0.237,0.055,0.585,0.535,0.305,-0.986,-0.025
'0:06.955',0.233,-1.308,-1.541,0.537,0.887,-1.424,0.12,-0.342,-0.236,0.057,0.586,0.534,0.305,-0.985,-0.026
'0:06.956',0.234,-1.306,-1.54,0.535,0.887,-1.423,0.121,-0.339,-0.234,0.059,0.588,0.538,0.307,-0.983,-0.026
'0:06.957',0.234,-1.304,-1.539,0.535,0.886,-1.421,0.121,-0.339,-0.234,0.059,0.589,0.54,0.308,-0.985,-0.025
'0:06.958',0.231,-1.305,-1.536,0.536,0.883,-1.419,0.122,-0.338,-0.234,0.059,0.588,0.538,0.306,-0.986,-0.026
'0:06.959',0.23,-1.306,-1.535,0.538,0.882,-1.42,0.125,-0.337,-0.233,0.061,0.59,0.537,0.306,-0.986,-0.028
'0:06.960',0.231,-1.306,-1.536,0.537,0.883,-1.421,0.123,-0.337,-0.234,0.062,0.588,0.54,0.309,-0.985,-0.027
'0:06.961',0.232,-1.305,-1.536,0.536,0.884,-1.421,0.122,-0.337,-0.234,0.06,0.585,0.542,0.308,-0.987,-0.026
'0:06.962',0.231,-1.306,-1.536,0.537,0.883,-1.421,0.124,-0.338,-0.234,0.059,0.586,0.54,0.307,-0.986,-0.027
'0:06.963',0.231,-1.304,-1.536,0.536,0.883,-1.419,0.123,-0.337,-0.233,0.06,0.587,0.539,0.307,-0.983,-0.029
'0:06.964',0.231,-1.306,-1.537,0.537,0.884,-1.421,0.123,-0.337,-0.232,0.06,0.586,0.54,0.307,-0.984,-0.029
'0:06.965',0.23,-1.307,-1.536,0.538,0.883,-1.421,0.124,-0.337,-0.233,0.061,0.584,0.54,0.307,-0.981,-0.028
'0:06.966',0.229,-1.306,-1.534,0.538,0.881,-1.42,0.124,-0.336,-0.232,0.062,0.586,0.539,0.306,-0.981,-0.029
'0:06.967',0.229,-1.305,-1.534,0.538,0.88,-1.419,0.125,-0.335,-0.23,0.065,0.587,0.539,0.307,-0.982,-0.029
'0:06.968',0.23,-1.304,-1.533,0.536,0.881,-1.418,0.125,-0.334,-0.229,0.066,0.587,0.541,0.307,-0.98,-0.029
'0:06.969',0.231,-1.303,-1.534,0.535,0.883,-1.419,0.124,-0.334,-0.229,0.066,0.588,0.544,0.309,-0.981,-0.03
'0:06.970',0.231,-1.302,-1.533,0.535,0.882,-1.417,0.124,-0.333,-0.227,0.067,0.587,0.544,0.309,-0.979,-0.03
'0:06.971',0.233,-1.3,-1.533,0.534,0.882,-1.417,0.127,-0.331,-0.226,0.067,0.588,0.544,0.308,-0.98,-0.031
'0:06.972',0.232,-1.3,-1.532,0.534,0.882,-1.416,0.127,-0.331,-0.225,0.069,0.59,0.544,0.31,-0.981,-0.031
'0:06.973',0.229,-1.302,-1.531,0.536,0.88,-1.416,0.127,-0.33,-0.224,0.071,0.59,0.546,0.31,-0.981,-0.033
'0:06.974',0.23,-1.299,-1.528,0.534,0.878,-1.413,0.129,-0.328,-0.223,0.072,0.59,0.543,0.308,-0.977,-0.035
'0:06.975',0.23,-1.297,-1.526,0.533,0.878,-1.411,0.13,-0.327,-0.222,0.072,0.59,0.54,0.306,-0.975,-0.035
'0:06.976',0.23,-1.299,-1.529,0.534,0.879,-1.413,0.129,-0.327,-0.222,0.072,0.589,0.539,0.305,-0.977,-0.034
'0:06.977',0.231,-1.298,-1.529,0.534,0.88,-1.413,0.128,-0.327,-0.222,0.074,0.588,0.54,0.307,-0.976,-0.034
'0:06.978',0.232,-1.296,-1.528,0.532,0.879,-1.412,0.128,-0.326,-0.22,0.075,0.591,0.542,0.307,-0.975,-0.035
'0:06.979',0.234,-1.294,-1.528,0.529,0.881,-1.411,0.13,-0.323,-0.22,0.076,0.593,0.541,0.307,-0.974,-0.036
'0:06.980',0.235,-1.294,-1.529,0.529,0.882,-1.411,0.131,-0.322,-0.217,0.077,0.594,0.542,0.308,-0.975,-0.036
'0:06.981',0.237,-1.294,-1.531,0.528,0.884,-1.412,0.13,-0.323,-0.216,0.078,0.593,0.546,0.311,-0.976,-0.036
'0:06.982',0.239,-1.294,-1.534,0.527,0.886,-1.414,0.129,-0.324,-0.218,0.078,0.592,0.546,0.314,-0.975,-0.036
'0:06.983',0.238,-1.296,-1.534,0.529,0.886,-1.415,0.128,-0.325,-0.217,0.08,0.595,0.546,0.314,-0.974,-0.037
'0:06.984',0.238,-1.293,-1.532,0.527,0.885,-1.412,0.129,-0.324,-0.217,0.082,0.596,0.546,0.315,-0.972,-0.038
'0:06.985',0.238,-1.292,-1.53,0.526,0.884,-1.411,0.129,-0.323,-0.216,0.085,0.597,0.544,0.314,-0.973,-0.04
'0:06.986',0.236,-1.294,-1.53,0.528,0.883,-1.411,0.127,-0.324,-0.217,0.083,0.596,0.542,0.312,-0.977,-0.038
'0:06.987',0.238,-1.293,-1.531,0.527,0.884,-1.411,0.129,-0.322,-0.216,0.083,0.595,0.542,0.311,-0.973,-0.038
'0:06.988',0.241,-1.29,-1.532,0.524,0.887,-1.411,0.13,-0.32,-0.213,0.085,0.596,0.54,0.31,-0.971,-0.04
'0:06.989',0.242,-1.29,-1.532,0.523,0.887,-1.411,0.129,-0.321,-0.213,0.085,0.598,0.544,0.312,-0.973,-0.038
'0:06.990',0.241,-1.288,-1.53,0.523,0.886,-1.409,0.129,-0.32,-0.213,0.086,0.599,0.544,0.312,-0.974,-0.04
'0:06.991',0.243,-1.286,-1.53,0.522,0.886,-1.408,0.13,-0.321,-0.213,0.087,0.598,0.542,0.312,-0.973,-0.04
'0:06.992',0.244,-1.287,-1.532,0.521,0.888,-1.409,0.128,-0.322,-0.214,0.086,0.6,0.545,0.315,-0.972,-0.04
'0:06.993',0.242,-1.288,-1.53,0.522,0.886,-1.409,0.128,-0.322,-0.215,0.085,0.6,0.544,0.314,-0.972,-0.038
'0:06.994',0.239,-1.29,-1.529,0.524,0.884,-1.409,0.13,-0.322,-0.214,0.085,0.599,0.542,0.312,-0.972,-0.038
'0:06.995',0.242,-1.288,-1.531,0.522,0.887,-1.409,0.129,-0.319,-0.213,0.086,0.6,0.543,0.312,-0.97,-0.04
'0:06.996',0.24,-1.29,-1.53,0.524,0.885,-1.409,0.129,-0.321,-0.214,0.086,0.599,0.542,0.311,-0.971,-0.038
'0:06.997',0.236,-1.29,-1.527,0.527,0.881,-1.409,0.129,-0.32,-0.214,0.084,0.596,0.539,0.309,-0.971,-0.038
'0:06.998',0.233,-1.291,-1.524,0.528,0.878,-1.407,0.134,-0.314,-0.209,0.086,0.595,0.538,0.307,-0.97,-0.042
'0:06.999',0.229,-1.294,-1.524,0.532,0.876,-1.409,0.141,-0.304,-0.201,0.091,0.594,0.537,0.306,-0.971,-0.047
'0:07.000',0.227,-1.294,-1.521,0.534,0.874,-1.407,0.149,-0.291,-0.188,0.098,0.593,0.536,0.305,-0.968,-0.054
'0:07.001',0.226,-1.292,-1.518,0.533,0.872,-1.405,0.157,-0.281,-0.177,0.102,0.593,0.534,0.303,-0.965,-0.061
'0:07.002',0.225,-1.286,-1.51,0.53,0.868,-1.397,0.164,-0.27,-0.166,0.112,0.594,0.531,0.302,-0.96,-0.07
'0:07.003',0.224,-1.282,-1.506,0.529,0.865,-1.393,0.173,-0.253,-0.147,0.127,0.598,0.529,0.301,-0.958,-0.081
'0:07.004',0.224,-1.282,-1.506,0.528,0.866,-1.394,0.182,-0.23,-0.122,0.15,0.604,0.53,0.304,-0.959,-0.095
'0:07.005',0.221,-1.278,-1.499,0.528,0.86,-1.388,0.194,-0.207,-0.098,0.173,0.611,0.53,0.308,-0.948,-0.111
'0:07.006',0.224,-1.272,-1.496,0.524,0.86,-1.383,0.209,-0.178,-0.07,0.197,0.618,0.53,0.31,-0.943,-0.128
'0:07.007',0.225,-1.268,-1.492,0.521,0.858,-1.379,0.222,-0.15,-0.04,0.22,0.622,0.526,0.311,-0.94,-0.144
'0:07.008',0.228,-1.262,-1.49,0.517,0.859,-1.377,0.232,-0.128,-0.017,0.239,0.627,0.527,0.315,-0.935,-0.158
'0:07.009',0.237,-1.26,-1.497,0.51,0.868,-1.378,0.235,-0.109,0.005,0.268,0.64,0.53,0.323,-0.937,-0.17
'0:07.010',0.248,-1.252,-1.5,0.501,0.874,-1.375,0.234,-0.093,0.029,0.305,0.664,0.537,0.336,-0.934,-0.18
'0:07.011',0.265,-1.24,-1.505,0.487,0.885,-1.373,0.231,-0.079,0.051,0.348,0.696,0.55,0.355,-0.927,-0.191
'0:07.012',0.275,-1.232,-1.507,0.478,0.891,-1.369,0.224,-0.072,0.064,0.388,0.729,0.563,0.37,-0.921,-0.2
'0:07.013',0.298,-1.229,-1.527,0.466,0.912,-1.378,0.214,-0.062,0.08,0.431,0.766,0.58,0.399,-0.928,-0.203
'0:07.014',0.327,-1.226,-1.553,0.45,0.94,-1.389,0.21,-0.033,0.114,0.488,0.804,0.592,0.426,-0.931,-0.214
'0:07.015',0.353,-1.227,-1.58,0.436,0.967,-1.403,0.223,0.033,0.182,0.563,0.84,0.603,0.451,-0.932,-0.242
'0:07.016',0.382,-1.224,-1.605,0.421,0.994,-1.415,0.235,0.105,0.26,0.654,0.882,0.616,0.48,-0.936,-0.272
'0:07.017',0.407,-1.214,-1.621,0.403,1.014,-1.417,0.245,0.174,0.335,0.741,0.928,0.63,0.509,-0.933,-0.302
'0:07.018',0.435,-1.208,-1.644,0.387,1.04,-1.426,0.261,0.243,0.403,0.816,0.972,0.645,0.54,-0.935,-0.329
'0:07.019',0.467,-1.196,-1.663,0.364,1.065,-1.429,0.273,0.314,0.477,0.902,1.024,0.664,0.577,-0.931,-0.359
'0:07.020',0.501,-1.183,-1.685,0.341,1.093,-1.433,0.284,0.387,0.556,0.996,1.085,0.689,0.62,-0.929,-0.392
'0:07.021',0.535,-1.165,-1.7,0.315,1.117,-1.432,0.281,0.419,0.597,1.068,1.148,0.719,0.662,-0.921,-0.411
'0:07.022',0.57,-1.137,-1.708,0.282,1.139,-1.421,0.281,0.466,0.65,1.15,1.216,0.753,0.709,-0.904,-0.436
'0:07.023',0.612,-1.119,-1.732,0.253,1.172,-1.425,0.282,0.526,0.721,1.242,1.278,0.782,0.755,-0.897,-0.464
'0:07.024',0.648,-1.099,-1.747,0.225,1.198,-1.423,0.281,0.55,0.758,1.31,1.333,0.81,0.795,-0.887,-0.486
'0:07.025',0.679,-1.073,-1.754,0.197,1.216,-1.413,0.275,0.533,0.752,1.358,1.39,0.843,0.834,-0.873,-0.498
'0:07.026',0.719,-1.056,-1.776,0.168,1.248,-1.416,0.237,0.465,0.702,1.395,1.454,0.881,0.88,-0.871,-0.485
'0:07.027',0.754,-1.034,-1.789,0.14,1.272,-1.411,0.183,0.353,0.611,1.408,1.523,0.925,0.927,-0.862,-0.458
'0:07.028',0.788,-0.993,-1.782,0.102,1.286,-1.387,0.117,0.22,0.504,1.425,1.601,0.975,0.976,-0.832,-0.433
'0:07.029',0.812,-0.946,-1.759,0.066,1.286,-1.353,0.05,0.076,0.379,1.423,1.667,1.022,1.015,-0.795,-0.401
'0:07.030',0.832,-0.906,-1.738,0.036,1.285,-1.321,-0.038,-0.12,0.199,1.374,1.714,1.067,1.046,-0.764,-0.34
'0:07.031',0.851,-0.863,-1.714,0.006,1.282,-1.288,-0.131,-0.328,0.009,1.323,1.766,1.112,1.08,-0.731,-0.275
'0:07.032',0.858,-0.835,-1.694,-0.012,1.276,-1.264,-0.203,-0.522,-0.186,1.244,1.8,1.151,1.102,-0.711,-0.203
'0:07.033',0.862,-0.808,-1.671,-0.028,1.266,-1.239,-0.283,-0.718,-0.379,1.151,1.817,1.184,1.115,-0.692,-0.126
'0:07.034',0.841,-0.764,-1.606,-0.038,1.224,-1.185,-0.346,-0.883,-0.545,1.054,1.816,1.208,1.111,-0.651,-0.068
'0:07.035',0.8,-0.716,-1.516,-0.043,1.159,-1.116,-0.404,-1.044,-0.714,0.933,1.793,1.225,1.089,-0.604,-0.009
'0:07.036',0.746,-0.682,-1.429,-0.033,1.088,-1.056,-0.457,-1.222,-0.906,0.776,1.738,1.226,1.052,-0.567,0.065
'0:07.037',0.674,-0.698,-1.373,0.011,1.024,-1.035,-0.488,-1.389,-1.101,0.579,1.647,1.208,0.992,-0.569,0.143
'0:07.038',0.597,-0.711,-1.309,0.057,0.954,-1.01,-0.525,-1.55,-1.28,0.378,1.542,1.185,0.921,-0.566,0.223
'0:07.039',0.523,-0.721,-1.244,0.099,0.883,-0.982,-0.567,-1.719,-1.47,0.157,1.428,1.161,0.85,-0.557,0.311
'0:07.040',0.451,-0.759,-1.21,0.154,0.831,-0.985,-0.609,-1.893,-1.673,-0.093,1.302,1.131,0.774,-0.578,0.414
'0:07.041',0.374,-0.809,-1.183,0.217,0.779,-0.996,-0.633,-2.038,-1.849,-0.341,1.161,1.088,0.688,-0.609,0.506
'0:07.042',0.302,-0.885,-1.187,0.291,0.745,-1.036,-0.635,-2.138,-1.984,-0.577,1.008,1.032,0.598,-0.662,0.584
'0:07.043',0.247,-0.973,-1.22,0.362,0.734,-1.097,-0.639,-2.219,-2.095,-0.799,0.854,0.971,0.511,-0.728,0.656
'0:07.044',0.199,-1.029,-1.228,0.415,0.714,-1.129,-0.632,-2.257,-2.151,-0.965,0.727,0.921,0.439,-0.765,0.705
'0:07.045',0.151,-1.062,-1.214,0.456,0.682,-1.137,-0.614,-2.268,-2.172,-1.083,0.626,0.883,0.379,-0.779,0.737
'0:07.046',0.11,-1.101,-1.212,0.495,0.661,-1.157,-0.606,-2.288,-2.206,-1.204,0.523,0.844,0.321,-0.799,0.775
'0:07.047',0.087,-1.135,-1.222,0.524,0.654,-1.179,-0.619,-2.311,-2.236,-1.304,0.447,0.815,0.284,-0.826,0.821
'0:07.048',0.075,-1.153,-1.228,0.538,0.651,-1.19,-0.649,-2.338,-2.259,-1.365,0.401,0.8,0.266,-0.842,0.863
'0:07.049',0.065,-1.183,-1.248,0.558,0.656,-1.214,-0.666,-2.333,-2.255,-1.397,0.363,0.784,0.248,-0.864,0.888
'0:07.050',0.058,-1.222,-1.28,0.582,0.668,-1.25,-0.679,-2.315,-2.24,-1.419,0.326,0.761,0.23,-0.896,0.909
'0:07.051',0.018,-1.229,-1.246,0.606,0.632,-1.238,-0.676,-2.284,-2.211,-1.429,0.292,0.736,0.196,-0.891,0.912
'0:07.052',-0.03,-1.208,-1.179,0.619,0.574,-1.193,-0.645,-2.212,-2.132,-1.375,0.298,0.724,0.175,-0.854,0.884
'0:07.053',-0.046,-1.21,-1.163,0.627,0.558,-1.186,-0.606,-2.116,-2.031,-1.292,0.319,0.717,0.174,-0.843,0.849
'0:07.054',-0.056,-1.246,-1.191,0.65,0.568,-1.218,-0.551,-2.008,-1.928,-1.222,0.316,0.694,0.165,-0.868,0.808
'0:07.055',-0.064,-1.279,-1.216,0.67,0.576,-1.247,-0.502,-1.914,-1.832,-1.155,0.309,0.667,0.151,-0.888,0.767
'0:07.056',-0.073,-1.29,-1.216,0.681,0.572,-1.253,-0.453,-1.825,-1.742,-1.091,0.31,0.644,0.137,-0.886,0.724
'0:07.057',-0.086,-1.302,-1.215,0.694,0.564,-1.258,-0.398,-1.73,-1.651,-1.028,0.31,0.62,0.122,-0.886,0.674
'0:07.058',-0.088,-1.327,-1.239,0.707,0.576,-1.283,-0.352,-1.635,-1.554,-0.963,0.306,0.592,0.11,-0.907,0.625
'0:07.059',-0.076,-1.35,-1.274,0.713,0.599,-1.312,-0.318,-1.534,-1.449,-0.889,0.31,0.574,0.111,-0.93,0.581
'0:07.060',-0.064,-1.363,-1.299,0.712,0.618,-1.331,-0.279,-1.425,-1.34,-0.812,0.318,0.559,0.117,-0.944,0.53
'0:07.061',-0.055,-1.383,-1.329,0.718,0.637,-1.355,-0.23,-1.325,-1.244,-0.749,0.316,0.538,0.113,-0.964,0.477
'0:07.062',-0.041,-1.393,-1.351,0.716,0.655,-1.371,-0.184,-1.234,-1.153,-0.685,0.322,0.523,0.116,-0.977,0.424
'0:07.063',-0.025,-1.393,-1.367,0.708,0.671,-1.379,-0.149,-1.15,-1.066,-0.62,0.334,0.513,0.121,-0.983,0.373
'0:07.064',-0.011,-1.393,-1.383,0.701,0.686,-1.387,-0.127,-1.083,-0.994,-0.562,0.349,0.505,0.128,-0.99,0.333
'0:07.065',0.008,-1.395,-1.403,0.693,0.706,-1.399,-0.1,-1.011,-0.917,-0.497,0.369,0.5,0.142,-0.999,0.288
'0:07.066',0.021,-1.402,-1.424,0.69,0.723,-1.413,-0.068,-0.94,-0.846,-0.439,0.38,0.489,0.148,-1.01,0.245
'0:07.067',0.035,-1.405,-1.44,0.684,0.738,-1.423,-0.045,-0.881,-0.786,-0.391,0.389,0.484,0.157,-1.018,0.213
'0:07.068',0.052,-1.399,-1.452,0.673,0.752,-1.425,-0.03,-0.83,-0.732,-0.343,0.409,0.489,0.173,-1.018,0.189
'0:07.069',0.071,-1.391,-1.462,0.658,0.767,-1.426,-0.013,-0.778,-0.678,-0.297,0.432,0.494,0.19,-1.016,0.163
'0:07.070',0.092,-1.385,-1.478,0.646,0.785,-1.432,0.008,-0.721,-0.62,-0.248,0.452,0.498,0.206,-1.017,0.135
'0:07.071',0.111,-1.379,-1.49,0.634,0.8,-1.435,0.032,-0.665,-0.565,-0.202,0.469,0.501,0.221,-1.016,0.106
'0:07.072',0.127,-1.375,-1.501,0.624,0.814,-1.438,0.061,-0.605,-0.504,-0.155,0.483,0.502,0.233,-1.016,0.079
'0:07.073',0.139,-1.369,-1.508,0.615,0.824,-1.439,0.091,-0.543,-0.444,-0.109,0.496,0.504,0.244,-1.01,0.051
'0:07.074',0.15,-1.361,-1.511,0.605,0.831,-1.435,0.116,-0.494,-0.397,-0.072,0.514,0.507,0.255,-1.003,0.029
'0:07.075',0.164,-1.349,-1.512,0.593,0.838,-1.431,0.134,-0.453,-0.354,-0.039,0.53,0.513,0.267,-0.993,0.01
'0:07.076',0.175,-1.335,-1.51,0.58,0.843,-1.423,0.148,-0.416,-0.318,-0.011,0.544,0.523,0.28,-0.983,-0.004
'0:07.077',0.184,-1.326,-1.51,0.571,0.848,-1.418,0.161,-0.382,-0.285,0.015,0.556,0.529,0.29,-0.975,-0.017
'0:07.078',0.196,-1.317,-1.513,0.561,0.855,-1.415,0.172,-0.353,-0.257,0.036,0.566,0.535,0.298,-0.97,-0.028
'0:07.079',0.202,-1.312,-1.514,0.554,0.858,-1.413,0.181,-0.33,-0.234,0.055,0.577,0.537,0.305,-0.967,-0.037
'0:07.080',0.208,-1.308,-1.517,0.55,0.863,-1.413,0.186,-0.309,-0.213,0.071,0.587,0.539,0.311,-0.965,-0.046
'0:07.081',0.217,-1.3,-1.518,0.541,0.867,-1.409,0.186,-0.294,-0.196,0.085,0.592,0.545,0.318,-0.958,-0.051
'0:07.082',0.221,-1.294,-1.514,0.536,0.868,-1.404,0.185,-0.28,-0.18,0.096,0.597,0.546,0.321,-0.954,-0.055
'0:07.083',0.228,-1.29,-1.518,0.53,0.873,-1.403,0.182,-0.267,-0.167,0.107,0.604,0.55,0.325,-0.953,-0.059
'0:07.084',0.233,-1.284,-1.518,0.525,0.875,-1.401,0.179,-0.257,-0.155,0.118,0.608,0.554,0.329,-0.947,-0.061
'0:07.085',0.235,-1.282,-1.516,0.523,0.875,-1.399,0.175,-0.25,-0.148,0.127,0.611,0.554,0.332,-0.945,-0.066
'0:07.086',0.237,-1.28,-1.518,0.521,0.877,-1.399,0.175,-0.244,-0.142,0.134,0.613,0.554,0.333,-0.945,-0.068
'0:07.087',0.237,-1.28,-1.518,0.521,0.877,-1.399,0.176,-0.238,-0.137,0.139,0.613,0.553,0.332,-0.944,-0.071
'0:07.088',0.239,-1.282,-1.52,0.521,0.879,-1.401,0.176,-0.234,-0.131,0.143,0.614,0.552,0.333,-0.948,-0.074
'0:07.089',0.239,-1.282,-1.521,0.521,0.88,-1.401,0.18,-0.227,-0.124,0.149,0.616,0.552,0.333,-0.945,-0.076
'0:07.090',0.238,-1.279,-1.518,0.52,0.878,-1.398,0.182,-0.221,-0.118,0.152,0.618,0.552,0.332,-0.943,-0.08
'0:07.091',0.239,-1.277,-1.516,0.518,0.877,-1.396,0.183,-0.215,-0.113,0.155,0.619,0.551,0.331,-0.943,-0.082
'0:07.092',0.24,-1.276,-1.517,0.517,0.878,-1.397,0.184,-0.211,-0.107,0.16,0.621,0.551,0.332,-0.943,-0.086
'0:07.093',0.243,-1.277,-1.52,0.516,0.882,-1.399,0.185,-0.206,-0.102,0.164,0.622,0.551,0.333,-0.946,-0.089
'0:07.094',0.248,-1.277,-1.526,0.514,0.887,-1.401,0.186,-0.201,-0.098,0.166,0.624,0.551,0.335,-0.944,-0.09
'0:07.095',0.251,-1.274,-1.526,0.511,0.888,-1.399,0.189,-0.196,-0.091,0.17,0.625,0.552,0.337,-0.943,-0.093
'0:07.096',0.253,-1.272,-1.524,0.509,0.888,-1.399,0.192,-0.19,-0.086,0.176,0.627,0.553,0.337,-0.945,-0.095
'0:07.097',0.253,-1.272,-1.525,0.509,0.889,-1.399,0.192,-0.186,-0.083,0.179,0.628,0.552,0.337,-0.945,-0.097
'0:07.098',0.257,-1.27,-1.526,0.506,0.891,-1.397,0.194,-0.182,-0.078,0.181,0.628,0.551,0.339,-0.944,-0.099
'0:07.099',0.257,-1.268,-1.526,0.505,0.891,-1.397,0.195,-0.178,-0.074,0.184,0.628,0.549,0.338,-0.943,-0.101
'0:07.100',0.257,-1.27,-1.526,0.506,0.891,-1.399,0.195,-0.173,-0.07,0.189,0.629,0.551,0.339,-0.944,-0.103
'0:07.101',0.26,-1.268,-1.528,0.503,0.894,-1.398,0.197,-0.169,-0.065,0.193,0.631,0.553,0.341,-0.944,-0.105
'0:07.102',0.262,-1.265,-1.528,0.501,0.894,-1.396,0.2,-0.166,-0.062,0.196,0.632,0.55,0.34,-0.943,-0.107
'0:07.103',0.264,-1.264,-1.528,0.499,0.896,-1.395,0.201,-0.161,-0.057,0.201,0.633,0.553,0.341,-0.944,-0.108
'0:07.104',0.266,-1.264,-1.53,0.498,0.897,-1.396,0.202,-0.159,-0.053,0.204,0.633,0.552,0.342,-0.944,-0.11
'0:07.105',0.268,-1.263,-1.53,0.497,0.899,-1.397,0.201,-0.154,-0.05,0.208,0.635,0.553,0.343,-0.944,-0.113
'0:07.106',0.269,-1.264,-1.532,0.497,0.901,-1.398,0.2,-0.153,-0.048,0.21,0.636,0.556,0.346,-0.945,-0.113
'0:07.107',0.269,-1.263,-1.532,0.496,0.9,-1.397,0.2,-0.151,-0.046,0.211,0.635,0.556,0.346,-0.944,-0.113
'0:07.108',0.269,-1.262,-1.53,0.496,0.899,-1.396,0.201,-0.146,-0.043,0.214,0.637,0.554,0.345,-0.943,-0.114
