'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:09.099',0.948,-0.026,-0.973,-0.461,0.96,-0.499,0.477,0.958,0.8,0.852,0.786,0.575,0.407,-0.459,-0.29
'0:09.100',0.956,-0.029,-0.985,-0.464,0.97,-0.506,0.48,0.97,0.815,0.861,0.792,0.581,0.42,-0.468,-0.295
'0:09.101',0.958,-0.031,-0.988,-0.464,0.972,-0.509,0.49,0.981,0.825,0.863,0.789,0.58,0.423,-0.469,-0.3
'0:09.102',0.962,-0.025,-0.988,-0.469,0.974,-0.506,0.496,0.986,0.826,0.86,0.786,0.579,0.423,-0.466,-0.302
'0:09.103',0.973,-0.021,-0.993,-0.476,0.983,-0.506,0.496,0.989,0.826,0.86,0.79,0.584,0.427,-0.461,-0.302
'0:09.104',0.985,-0.018,-1.003,-0.483,0.994,-0.51,0.497,0.998,0.833,0.865,0.795,0.587,0.437,-0.46,-0.306
'0:09.105',0.98,-0.015,-0.995,-0.482,0.987,-0.505,0.493,1.004,0.834,0.869,0.797,0.587,0.442,-0.463,-0.308
'0:09.106',0.965,-0.017,-0.981,-0.474,0.972,-0.498,0.497,1.009,0.844,0.878,0.803,0.588,0.439,-0.465,-0.314
'0:09.107',0.96,-0.028,-0.987,-0.466,0.973,-0.507,0.498,1.01,0.846,0.88,0.809,0.592,0.441,-0.464,-0.322
'0:09.108',0.971,-0.026,-0.996,-0.472,0.983,-0.511,0.502,1.016,0.844,0.877,0.812,0.596,0.446,-0.457,-0.323
'0:09.109',0.966,-0.027,-0.992,-0.469,0.979,-0.509,0.504,1.028,0.852,0.88,0.811,0.593,0.444,-0.452,-0.321
'0:09.110',0.963,-0.025,-0.988,-0.469,0.975,-0.506,0.504,1.037,0.856,0.88,0.812,0.595,0.443,-0.452,-0.323
'0:09.111',0.978,-0.013,-0.991,-0.482,0.984,-0.502,0.507,1.054,0.869,0.891,0.825,0.607,0.45,-0.451,-0.323
'0:09.112',0.972,-0.022,-0.994,-0.475,0.983,-0.508,0.505,1.069,0.885,0.903,0.834,0.612,0.455,-0.46,-0.325
'0:09.113',0.969,-0.022,-0.991,-0.473,0.979,-0.506,0.507,1.068,0.885,0.904,0.836,0.613,0.459,-0.459,-0.324
'0:09.114',0.981,-0.012,-0.993,-0.485,0.987,-0.502,0.517,1.067,0.881,0.904,0.836,0.613,0.461,-0.447,-0.326
'0:09.115',0.976,-0.009,-0.984,-0.484,0.98,-0.496,0.536,1.081,0.896,0.922,0.851,0.625,0.468,-0.443,-0.337
'0:09.116',0.969,-0.004,-0.972,-0.482,0.97,-0.488,0.546,1.091,0.902,0.932,0.86,0.633,0.471,-0.432,-0.345
'0:09.117',0.977,-0.004,-0.98,-0.487,0.978,-0.491,0.533,1.084,0.888,0.921,0.852,0.623,0.469,-0.445,-0.339
'0:09.118',1,0.013,-0.986,-0.507,0.993,-0.486,0.521,1.089,0.889,0.926,0.853,0.624,0.478,-0.443,-0.338
'0:09.119',1.022,0.026,-0.995,-0.524,1.008,-0.484,0.522,1.103,0.899,0.94,0.865,0.634,0.489,-0.431,-0.34
'0:09.120',1.03,0.032,-0.999,-0.531,1.014,-0.483,0.526,1.117,0.914,0.954,0.875,0.64,0.499,-0.436,-0.342
'0:09.121',1.03,0.036,-0.994,-0.533,1.011,-0.478,0.53,1.128,0.927,0.967,0.879,0.641,0.504,-0.427,-0.351
'0:09.122',1.026,0.037,-0.989,-0.532,1.007,-0.475,0.536,1.139,0.947,0.981,0.888,0.65,0.512,-0.419,-0.358
'0:09.123',1.022,0.03,-0.991,-0.526,1.006,-0.48,0.536,1.137,0.956,0.986,0.888,0.652,0.513,-0.419,-0.36
'0:09.124',1.011,0.021,-0.99,-0.516,1,-0.484,0.537,1.147,0.961,0.991,0.891,0.654,0.513,-0.421,-0.364
'0:09.125',1.014,0.028,-0.987,-0.521,1,-0.479,0.541,1.166,0.983,1.012,0.908,0.667,0.521,-0.427,-0.364
'0:09.126',1.018,0.033,-0.985,-0.525,1.001,-0.476,0.54,1.165,0.993,1.02,0.912,0.669,0.522,-0.425,-0.364
'0:09.127',1.013,0.032,-0.981,-0.522,0.997,-0.474,0.543,1.161,0.999,1.021,0.915,0.674,0.526,-0.42,-0.365
'0:09.128',1.014,0.028,-0.986,-0.521,1,-0.478,0.547,1.157,0.997,1.02,0.917,0.677,0.528,-0.42,-0.363
'0:09.129',1.032,0.03,-1,-0.531,1.016,-0.485,0.545,1.141,0.984,1.01,0.912,0.673,0.528,-0.417,-0.365
'0:09.130',1.044,0.035,-1.008,-0.539,1.025,-0.486,0.549,1.141,0.99,1.012,0.916,0.677,0.532,-0.419,-0.368
'0:09.131',1.038,0.036,-1.002,-0.537,1.02,-0.482,0.564,1.153,1.002,1.023,0.923,0.683,0.536,-0.418,-0.371
'0:09.132',1.04,0.037,-1.002,-0.539,1.02,-0.481,0.569,1.163,1.008,1.03,0.926,0.685,0.537,-0.417,-0.373
'0:09.133',1.046,0.041,-1.004,-0.544,1.024,-0.481,0.557,1.171,1.005,1.031,0.928,0.685,0.541,-0.424,-0.37
'0:09.134',1.051,0.046,-1.004,-0.549,1.027,-0.478,0.542,1.169,1,1.031,0.935,0.692,0.552,-0.421,-0.367
'0:09.135',1.056,0.048,-1.006,-0.552,1.03,-0.479,0.539,1.194,1.018,1.053,0.96,0.711,0.568,-0.417,-0.369
'0:09.136',1.062,0.052,-1.01,-0.557,1.036,-0.478,0.538,1.201,1.028,1.062,0.969,0.72,0.577,-0.414,-0.372
'0:09.137',1.073,0.057,-1.016,-0.565,1.044,-0.479,0.532,1.177,1.019,1.056,0.967,0.72,0.579,-0.412,-0.371
'0:09.138',1.085,0.059,-1.026,-0.572,1.054,-0.483,0.53,1.177,1.024,1.064,0.978,0.728,0.591,-0.419,-0.37
'0:09.139',1.075,0.056,-1.018,-0.566,1.046,-0.481,0.529,1.202,1.042,1.075,0.987,0.735,0.596,-0.414,-0.373
'0:09.140',1.071,0.056,-1.014,-0.564,1.042,-0.479,0.518,1.228,1.048,1.077,0.991,0.737,0.595,-0.411,-0.368
'0:09.141',1.081,0.058,-1.024,-0.57,1.052,-0.483,0.517,1.228,1.044,1.076,0.993,0.741,0.601,-0.415,-0.365
'0:09.142',1.067,0.043,-1.024,-0.555,1.046,-0.491,0.52,1.216,1.04,1.075,0.993,0.742,0.604,-0.413,-0.372
'0:09.143',1.075,0.046,-1.028,-0.561,1.05,-0.49,0.517,1.213,1.044,1.079,0.994,0.741,0.61,-0.409,-0.374
'0:09.144',1.079,0.06,-1.019,-0.57,1.049,-0.479,0.518,1.21,1.046,1.086,1.001,0.749,0.62,-0.4,-0.38
'0:09.145',1.071,0.053,-1.018,-0.562,1.044,-0.481,0.518,1.19,1.031,1.079,1,0.747,0.615,-0.405,-0.378
'0:09.146',1.089,0.062,-1.026,-0.577,1.058,-0.482,0.52,1.181,1.03,1.084,1.007,0.753,0.618,-0.401,-0.374
'0:09.147',1.092,0.076,-1.016,-0.585,1.054,-0.469,0.525,1.184,1.04,1.103,1.028,0.769,0.627,-0.392,-0.377
'0:09.148',1.089,0.081,-1.008,-0.586,1.048,-0.464,0.526,1.172,1.036,1.106,1.033,0.771,0.627,-0.394,-0.375
'0:09.149',1.087,0.078,-1.008,-0.583,1.047,-0.465,0.526,1.171,1.039,1.111,1.035,0.773,0.631,-0.395,-0.378
'0:09.150',1.073,0.071,-1.002,-0.573,1.037,-0.465,0.518,1.17,1.038,1.109,1.03,0.767,0.629,-0.394,-0.381
'0:09.151',1.08,0.082,-0.998,-0.581,1.038,-0.458,0.511,1.171,1.034,1.103,1.024,0.764,0.628,-0.388,-0.379
'0:09.152',1.097,0.091,-1.005,-0.595,1.05,-0.457,0.512,1.174,1.038,1.105,1.03,0.772,0.634,-0.387,-0.373
'0:09.153',1.108,0.099,-1.01,-0.604,1.058,-0.456,0.511,1.174,1.042,1.109,1.038,0.78,0.637,-0.379,-0.371
'0:09.154',1.117,0.111,-1.006,-0.615,1.061,-0.447,0.514,1.165,1.04,1.113,1.045,0.788,0.64,-0.377,-0.372
'0:09.155',1.119,0.115,-1.003,-0.617,1.06,-0.444,0.511,1.155,1.036,1.112,1.048,0.793,0.641,-0.381,-0.37
'0:09.156',1.12,0.108,-1.012,-0.615,1.065,-0.452,0.495,1.147,1.03,1.109,1.047,0.792,0.645,-0.385,-0.362
'0:09.157',1.127,0.098,-1.028,-0.613,1.077,-0.466,0.486,1.131,1.025,1.102,1.042,0.79,0.649,-0.388,-0.353
'0:09.158',1.128,0.094,-1.034,-0.612,1.081,-0.47,0.491,1.12,1.02,1.1,1.044,0.792,0.649,-0.386,-0.355
'0:09.159',1.121,0.091,-1.029,-0.607,1.075,-0.469,0.484,1.102,1.007,1.097,1.042,0.793,0.65,-0.383,-0.355
'0:09.160',1.11,0.089,-1.02,-0.6,1.065,-0.465,0.475,1.09,0.997,1.097,1.042,0.794,0.651,-0.382,-0.354
'0:09.161',1.115,0.094,-1.02,-0.605,1.067,-0.463,0.468,1.083,0.997,1.101,1.05,0.801,0.653,-0.384,-0.349
'0:09.162',1.123,0.104,-1.018,-0.614,1.071,-0.457,0.466,1.081,0.998,1.105,1.055,0.806,0.65,-0.374,-0.346
'0:09.163',1.116,0.103,-1.012,-0.61,1.063,-0.454,0.467,1.085,0.993,1.103,1.056,0.804,0.647,-0.379,-0.349
'0:09.164',1.105,0.096,-1.01,-0.601,1.057,-0.457,0.451,1.064,0.977,1.087,1.042,0.792,0.646,-0.386,-0.342
'0:09.165',1.106,0.091,-1.014,-0.599,1.06,-0.461,0.436,1.05,0.971,1.08,1.035,0.786,0.646,-0.383,-0.34
'0:09.166',1.112,0.087,-1.024,-0.6,1.067,-0.468,0.426,1.046,0.976,1.083,1.039,0.79,0.651,-0.385,-0.338
'0:09.167',1.119,0.087,-1.031,-0.603,1.074,-0.471,0.42,1.034,0.969,1.075,1.034,0.786,0.646,-0.387,-0.332
'0:09.168',1.107,0.09,-1.016,-0.599,1.061,-0.463,0.411,1.016,0.949,1.056,1.015,0.768,0.632,-0.384,-0.328
'0:09.169',1.105,0.097,-1.008,-0.601,1.056,-0.456,0.402,0.993,0.93,1.044,1.009,0.762,0.63,-0.377,-0.326
'0:09.170',1.111,0.098,-1.013,-0.604,1.061,-0.458,0.407,0.987,0.924,1.043,1.015,0.767,0.631,-0.383,-0.326
'0:09.171',1.097,0.089,-1.007,-0.594,1.052,-0.459,0.412,0.98,0.919,1.042,1.018,0.772,0.628,-0.384,-0.324
'0:09.172',1.104,0.091,-1.012,-0.598,1.058,-0.461,0.408,0.963,0.905,1.032,1.014,0.77,0.624,-0.387,-0.318
'0:09.173',1.105,0.107,-0.998,-0.607,1.051,-0.445,0.413,0.96,0.906,1.035,1.021,0.777,0.622,-0.381,-0.311
'0:09.174',1.089,0.105,-0.984,-0.597,1.036,-0.44,0.408,0.956,0.905,1.036,1.025,0.785,0.626,-0.374,-0.307
'0:09.175',1.085,0.092,-0.992,-0.589,1.038,-0.45,0.395,0.936,0.888,1.026,1.016,0.779,0.625,-0.383,-0.298
'0:09.176',1.075,0.086,-0.988,-0.581,1.03,-0.45,0.394,0.916,0.876,1.024,1.018,0.782,0.622,-0.382,-0.299
'0:09.177',1.063,0.073,-0.989,-0.569,1.026,-0.458,0.387,0.9,0.868,1.016,1.012,0.78,0.618,-0.388,-0.303
'0:09.178',1.067,0.07,-0.998,-0.569,1.032,-0.464,0.377,0.875,0.853,1.006,1.001,0.773,0.615,-0.394,-0.296
'0:09.179',1.077,0.073,-1.003,-0.576,1.04,-0.465,0.366,0.853,0.839,0.994,0.99,0.763,0.606,-0.392,-0.29
'0:09.180',1.07,0.075,-0.994,-0.573,1.032,-0.459,0.367,0.87,0.858,1.002,0.993,0.767,0.599,-0.395,-0.29
'0:09.181',1.06,0.074,-0.986,-0.568,1.022,-0.456,0.365,0.888,0.872,1.006,0.992,0.765,0.588,-0.397,-0.286
'0:09.182',1.06,0.073,-0.986,-0.567,1.022,-0.456,0.356,0.883,0.86,0.99,0.982,0.754,0.581,-0.397,-0.278
'0:09.183',1.049,0.065,-0.984,-0.557,1.016,-0.46,0.349,0.867,0.843,0.978,0.978,0.753,0.576,-0.396,-0.277
'0:09.184',1.038,0.051,-0.987,-0.544,1.012,-0.468,0.338,0.838,0.811,0.953,0.959,0.734,0.559,-0.402,-0.273
'0:09.185',1.03,0.052,-0.978,-0.541,1.004,-0.463,0.346,0.83,0.795,0.937,0.951,0.727,0.548,-0.41,-0.272
'0:09.186',1.018,0.057,-0.961,-0.537,0.989,-0.452,0.356,0.819,0.782,0.922,0.947,0.726,0.538,-0.399,-0.273
'0:09.187',1.016,0.056,-0.96,-0.536,0.987,-0.452,0.351,0.797,0.756,0.899,0.931,0.712,0.527,-0.399,-0.266
'0:09.188',1.018,0.045,-0.973,-0.532,0.995,-0.464,0.345,0.773,0.731,0.878,0.914,0.7,0.517,-0.415,-0.259
'0:09.189',1.024,0.035,-0.989,-0.53,1.006,-0.476,0.343,0.75,0.711,0.869,0.911,0.699,0.515,-0.416,-0.255
'0:09.190',1.02,0.024,-0.996,-0.522,1.008,-0.485,0.349,0.739,0.705,0.874,0.916,0.703,0.514,-0.42,-0.258
'0:09.191',1.006,0.015,-0.991,-0.511,0.998,-0.487,0.353,0.713,0.69,0.864,0.898,0.686,0.501,-0.426,-0.263
'0:09.192',1.018,0.025,-0.993,-0.522,1.005,-0.483,0.35,0.692,0.685,0.865,0.897,0.686,0.506,-0.424,-0.26
'0:09.193',1.018,0.024,-0.994,-0.521,1.005,-0.485,0.35,0.676,0.687,0.866,0.901,0.694,0.509,-0.432,-0.254
'0:09.194',0.993,0.014,-0.979,-0.503,0.986,-0.482,0.348,0.666,0.682,0.86,0.894,0.685,0.495,-0.432,-0.249
'0:09.195',0.976,0.009,-0.968,-0.492,0.972,-0.479,0.339,0.667,0.678,0.857,0.889,0.679,0.487,-0.433,-0.243
'0:09.196',0.971,-0.009,-0.979,-0.481,0.974,-0.493,0.319,0.656,0.66,0.842,0.879,0.674,0.483,-0.444,-0.229
'0:09.197',0.969,-0.019,-0.988,-0.475,0.978,-0.503,0.301,0.665,0.657,0.837,0.875,0.669,0.481,-0.448,-0.218
'0:09.198',0.971,-0.016,-0.986,-0.477,0.978,-0.501,0.3,0.679,0.666,0.837,0.867,0.661,0.474,-0.45,-0.222
'0:09.199',0.969,-0.019,-0.988,-0.475,0.978,-0.503,0.288,0.669,0.657,0.828,0.851,0.646,0.463,-0.454,-0.223
'0:09.200',0.952,-0.033,-0.984,-0.46,0.968,-0.508,0.274,0.657,0.645,0.819,0.838,0.634,0.452,-0.46,-0.216
'0:09.201',0.941,-0.041,-0.981,-0.45,0.96,-0.51,0.272,0.642,0.634,0.81,0.835,0.633,0.445,-0.463,-0.213
'0:09.202',0.942,-0.036,-0.978,-0.454,0.96,-0.506,0.271,0.63,0.622,0.802,0.833,0.631,0.441,-0.464,-0.208
'0:09.203',0.947,-0.028,-0.974,-0.46,0.96,-0.5,0.269,0.617,0.608,0.794,0.829,0.628,0.438,-0.466,-0.202
'0:09.204',0.936,-0.037,-0.973,-0.45,0.954,-0.504,0.267,0.603,0.597,0.786,0.826,0.626,0.43,-0.469,-0.194
'0:09.205',0.925,-0.05,-0.974,-0.438,0.949,-0.511,0.271,0.599,0.594,0.781,0.817,0.618,0.42,-0.47,-0.191
'0:09.206',0.926,-0.052,-0.978,-0.437,0.951,-0.514,0.275,0.595,0.591,0.774,0.808,0.61,0.413,-0.472,-0.194
'0:09.207',0.935,-0.051,-0.986,-0.442,0.96,-0.518,0.276,0.591,0.587,0.766,0.801,0.601,0.406,-0.476,-0.194
'0:09.208',0.945,-0.041,-0.985,-0.453,0.965,-0.512,0.283,0.59,0.58,0.761,0.798,0.6,0.403,-0.47,-0.197
'0:09.209',0.927,-0.041,-0.968,-0.444,0.947,-0.504,0.292,0.589,0.575,0.757,0.795,0.599,0.399,-0.47,-0.199
'0:09.210',0.916,-0.049,-0.965,-0.434,0.94,-0.506,0.288,0.588,0.571,0.746,0.786,0.592,0.395,-0.474,-0.195
'0:09.211',0.92,-0.051,-0.971,-0.435,0.945,-0.51,0.282,0.582,0.562,0.732,0.775,0.586,0.389,-0.469,-0.194
'0:09.212',0.914,-0.056,-0.97,-0.43,0.942,-0.512,0.277,0.572,0.554,0.722,0.769,0.582,0.386,-0.467,-0.192
'0:09.213',0.901,-0.065,-0.966,-0.418,0.933,-0.515,0.271,0.557,0.54,0.71,0.759,0.574,0.377,-0.474,-0.186
'0:09.214',0.896,-0.061,-0.958,-0.417,0.926,-0.509,0.274,0.547,0.528,0.699,0.748,0.565,0.366,-0.476,-0.189
'0:09.215',0.899,-0.059,-0.958,-0.42,0.928,-0.508,0.275,0.531,0.516,0.69,0.742,0.56,0.362,-0.481,-0.187
'0:09.216',0.892,-0.064,-0.957,-0.414,0.924,-0.51,0.275,0.51,0.502,0.68,0.736,0.555,0.357,-0.482,-0.182
'0:09.217',0.882,-0.063,-0.945,-0.409,0.912,-0.503,0.276,0.498,0.491,0.673,0.733,0.552,0.353,-0.477,-0.181
'0:09.218',0.885,-0.066,-0.951,-0.409,0.917,-0.508,0.273,0.508,0.49,0.675,0.737,0.556,0.361,-0.481,-0.176
'0:09.219',0.888,-0.073,-0.961,-0.408,0.924,-0.516,0.267,0.519,0.491,0.68,0.74,0.558,0.366,-0.482,-0.174
'0:09.220',0.883,-0.08,-0.963,-0.402,0.922,-0.521,0.264,0.522,0.487,0.678,0.738,0.555,0.361,-0.482,-0.174
'0:09.221',0.89,-0.079,-0.969,-0.406,0.929,-0.524,0.271,0.527,0.49,0.679,0.735,0.553,0.359,-0.486,-0.175
'0:09.222',0.884,-0.084,-0.968,-0.401,0.925,-0.525,0.273,0.511,0.487,0.677,0.728,0.546,0.352,-0.496,-0.174
'0:09.223',0.874,-0.093,-0.968,-0.391,0.92,-0.53,0.271,0.492,0.48,0.671,0.72,0.541,0.343,-0.501,-0.171
'0:09.224',0.877,-0.101,-0.978,-0.389,0.927,-0.538,0.271,0.492,0.478,0.666,0.715,0.54,0.341,-0.507,-0.166
'0:09.225',0.883,-0.103,-0.987,-0.39,0.934,-0.544,0.258,0.493,0.479,0.663,0.711,0.537,0.339,-0.514,-0.165
'0:09.226',0.874,-0.104,-0.978,-0.385,0.925,-0.541,0.252,0.487,0.484,0.663,0.709,0.533,0.331,-0.512,-0.169
'0:09.227',0.86,-0.11,-0.97,-0.375,0.914,-0.539,0.259,0.471,0.483,0.661,0.704,0.531,0.326,-0.516,-0.17
'0:09.228',0.851,-0.117,-0.967,-0.367,0.909,-0.541,0.255,0.447,0.465,0.646,0.695,0.524,0.319,-0.514,-0.167
'0:09.229',0.848,-0.121,-0.969,-0.363,0.908,-0.545,0.251,0.443,0.461,0.643,0.696,0.526,0.322,-0.511,-0.159
'0:09.230',0.848,-0.12,-0.968,-0.363,0.907,-0.544,0.249,0.459,0.469,0.649,0.7,0.529,0.326,-0.516,-0.155
'0:09.231',0.84,-0.122,-0.961,-0.358,0.899,-0.541,0.242,0.461,0.462,0.643,0.694,0.522,0.316,-0.514,-0.158
'0:09.232',0.849,-0.117,-0.966,-0.366,0.907,-0.541,0.234,0.47,0.46,0.641,0.697,0.526,0.319,-0.513,-0.154
'0:09.233',0.86,-0.108,-0.969,-0.376,0.914,-0.538,0.234,0.484,0.46,0.64,0.699,0.529,0.316,-0.513,-0.152
'0:09.234',0.881,-0.103,-0.985,-0.39,0.932,-0.543,0.234,0.477,0.456,0.637,0.699,0.532,0.318,-0.517,-0.151
'0:09.235',0.88,-0.105,-0.985,-0.388,0.932,-0.545,0.235,0.487,0.461,0.64,0.701,0.534,0.32,-0.517,-0.15
'0:09.236',0.859,-0.115,-0.973,-0.372,0.915,-0.543,0.24,0.494,0.461,0.635,0.691,0.524,0.308,-0.511,-0.15
'0:09.237',0.855,-0.117,-0.971,-0.368,0.912,-0.544,0.241,0.488,0.454,0.624,0.678,0.515,0.302,-0.511,-0.147
'0:09.238',0.84,-0.121,-0.961,-0.359,0.899,-0.54,0.241,0.487,0.447,0.612,0.67,0.508,0.295,-0.511,-0.143
'0:09.239',0.85,-0.115,-0.964,-0.367,0.906,-0.539,0.243,0.487,0.444,0.61,0.675,0.513,0.299,-0.507,-0.147
'0:09.240',0.856,-0.112,-0.967,-0.372,0.911,-0.539,0.248,0.484,0.443,0.604,0.677,0.516,0.303,-0.505,-0.151
'0:09.241',0.848,-0.119,-0.967,-0.364,0.906,-0.542,0.246,0.476,0.433,0.593,0.67,0.51,0.303,-0.515,-0.148
'0:09.242',0.827,-0.13,-0.956,-0.349,0.891,-0.542,0.249,0.473,0.428,0.589,0.664,0.501,0.296,-0.517,-0.152
'0:09.243',0.813,-0.137,-0.95,-0.339,0.881,-0.543,0.255,0.474,0.427,0.589,0.662,0.498,0.293,-0.512,-0.156
'0:09.244',0.832,-0.137,-0.969,-0.348,0.9,-0.552,0.252,0.466,0.416,0.589,0.662,0.5,0.299,-0.52,-0.154
'0:09.245',0.85,-0.132,-0.981,-0.359,0.915,-0.556,0.257,0.454,0.404,0.588,0.662,0.499,0.295,-0.517,-0.156
'0:09.246',0.846,-0.117,-0.963,-0.364,0.903,-0.539,0.281,0.457,0.406,0.596,0.671,0.506,0.288,-0.513,-0.159
'0:09.247',0.831,-0.115,-0.945,-0.358,0.887,-0.53,0.291,0.456,0.406,0.6,0.677,0.511,0.289,-0.518,-0.158
'0:09.248',0.83,-0.127,-0.956,-0.351,0.892,-0.54,0.276,0.441,0.397,0.593,0.672,0.507,0.297,-0.515,-0.151
'0:09.249',0.826,-0.137,-0.962,-0.344,0.893,-0.549,0.264,0.429,0.395,0.587,0.666,0.503,0.298,-0.517,-0.146
'0:09.250',0.818,-0.147,-0.964,-0.336,0.89,-0.555,0.252,0.425,0.402,0.588,0.665,0.507,0.302,-0.512,-0.148
'0:09.251',0.825,-0.133,-0.958,-0.346,0.89,-0.545,0.252,0.426,0.411,0.595,0.668,0.512,0.307,-0.504,-0.154
'0:09.252',0.846,-0.11,-0.954,-0.368,0.899,-0.531,0.259,0.44,0.432,0.606,0.671,0.512,0.305,-0.504,-0.157
'0:09.253',0.856,-0.11,-0.965,-0.373,0.91,-0.537,0.252,0.451,0.444,0.605,0.665,0.505,0.3,-0.513,-0.15
'0:09.254',0.849,-0.12,-0.969,-0.364,0.908,-0.544,0.248,0.448,0.436,0.598,0.661,0.5,0.295,-0.523,-0.144
'0:09.255',0.844,-0.131,-0.974,-0.357,0.908,-0.552,0.249,0.448,0.429,0.594,0.663,0.501,0.29,-0.526,-0.141
'0:09.256',0.845,-0.135,-0.98,-0.355,0.912,-0.557,0.249,0.45,0.425,0.592,0.669,0.506,0.288,-0.524,-0.144
'0:09.257',0.852,-0.12,-0.972,-0.366,0.911,-0.545,0.254,0.45,0.422,0.594,0.673,0.508,0.283,-0.517,-0.147
'0:09.258',0.849,-0.118,-0.967,-0.365,0.907,-0.542,0.249,0.448,0.41,0.591,0.668,0.505,0.278,-0.52,-0.147
'0:09.259',0.841,-0.138,-0.978,-0.352,0.909,-0.557,0.243,0.449,0.404,0.592,0.668,0.503,0.277,-0.538,-0.147
'0:09.260',0.848,-0.14,-0.987,-0.354,0.916,-0.563,0.246,0.447,0.396,0.588,0.664,0.497,0.272,-0.539,-0.145
'0:09.261',0.848,-0.135,-0.982,-0.357,0.914,-0.558,0.239,0.436,0.391,0.584,0.656,0.491,0.269,-0.527,-0.142
'0:09.262',0.847,-0.135,-0.981,-0.356,0.913,-0.557,0.23,0.423,0.401,0.588,0.652,0.487,0.273,-0.527,-0.137
'0:09.263',0.84,-0.14,-0.98,-0.35,0.909,-0.559,0.237,0.417,0.41,0.596,0.654,0.487,0.273,-0.531,-0.139
'0:09.264',0.832,-0.137,-0.968,-0.348,0.899,-0.552,0.247,0.423,0.421,0.607,0.662,0.496,0.278,-0.522,-0.147
'0:09.265',0.838,-0.13,-0.967,-0.354,0.901,-0.548,0.249,0.42,0.424,0.61,0.662,0.496,0.284,-0.521,-0.149
'0:09.266',0.834,-0.141,-0.975,-0.347,0.904,-0.557,0.238,0.42,0.421,0.602,0.648,0.483,0.277,-0.531,-0.144
'0:09.267',0.841,-0.142,-0.983,-0.349,0.911,-0.562,0.236,0.428,0.421,0.595,0.646,0.484,0.279,-0.531,-0.138
'0:09.268',0.829,-0.145,-0.974,-0.342,0.9,-0.559,0.243,0.435,0.429,0.6,0.655,0.493,0.283,-0.522,-0.138
'0:09.269',0.822,-0.137,-0.958,-0.343,0.889,-0.547,0.253,0.451,0.439,0.605,0.66,0.499,0.287,-0.518,-0.138
'0:09.270',0.834,-0.131,-0.965,-0.352,0.898,-0.547,0.255,0.452,0.433,0.6,0.659,0.501,0.292,-0.525,-0.136
'0:09.271',0.839,-0.133,-0.972,-0.353,0.904,-0.552,0.268,0.464,0.437,0.608,0.664,0.502,0.288,-0.523,-0.142
'0:09.272',0.849,-0.119,-0.967,-0.365,0.907,-0.543,0.287,0.475,0.444,0.62,0.673,0.51,0.288,-0.515,-0.15
'0:09.273',0.847,-0.125,-0.972,-0.361,0.908,-0.548,0.28,0.461,0.431,0.615,0.667,0.505,0.286,-0.517,-0.146
'0:09.274',0.841,-0.135,-0.976,-0.353,0.908,-0.555,0.273,0.456,0.427,0.613,0.669,0.505,0.289,-0.527,-0.145
'0:09.275',0.826,-0.142,-0.967,-0.342,0.895,-0.554,0.266,0.454,0.432,0.619,0.675,0.51,0.293,-0.529,-0.143
'0:09.276',0.822,-0.152,-0.974,-0.335,0.897,-0.562,0.259,0.457,0.434,0.615,0.671,0.506,0.286,-0.524,-0.139
'0:09.277',0.826,-0.156,-0.982,-0.335,0.903,-0.569,0.256,0.461,0.436,0.611,0.669,0.508,0.287,-0.527,-0.141
'0:09.278',0.836,-0.153,-0.989,-0.342,0.912,-0.571,0.246,0.457,0.435,0.606,0.672,0.513,0.295,-0.535,-0.14
'0:09.279',0.836,-0.155,-0.991,-0.341,0.913,-0.573,0.247,0.453,0.433,0.6,0.667,0.51,0.293,-0.534,-0.139
'0:09.280',0.817,-0.167,-0.983,-0.325,0.899,-0.575,0.25,0.441,0.425,0.591,0.657,0.502,0.282,-0.531,-0.139
'0:09.281',0.832,-0.165,-0.996,-0.334,0.913,-0.58,0.246,0.434,0.416,0.585,0.657,0.503,0.282,-0.537,-0.137
'0:09.282',0.843,-0.155,-0.998,-0.344,0.92,-0.577,0.253,0.423,0.407,0.584,0.656,0.504,0.283,-0.545,-0.135
'0:09.283',0.844,-0.14,-0.983,-0.352,0.912,-0.561,0.273,0.424,0.412,0.598,0.67,0.516,0.289,-0.534,-0.142
'0:09.284',0.843,-0.134,-0.976,-0.355,0.908,-0.554,0.285,0.432,0.417,0.607,0.682,0.525,0.294,-0.523,-0.149
'0:09.285',0.835,-0.141,-0.975,-0.347,0.904,-0.557,0.282,0.431,0.405,0.591,0.666,0.51,0.285,-0.529,-0.146
'0:09.286',0.831,-0.145,-0.976,-0.343,0.903,-0.56,0.274,0.44,0.408,0.593,0.663,0.506,0.281,-0.53,-0.141
'0:09.287',0.831,-0.149,-0.98,-0.341,0.904,-0.565,0.257,0.428,0.405,0.596,0.664,0.507,0.283,-0.532,-0.135
'0:09.288',0.839,-0.152,-0.991,-0.343,0.914,-0.571,0.241,0.43,0.405,0.59,0.656,0.5,0.284,-0.528,-0.133
'0:09.289',0.839,-0.166,-1.004,-0.337,0.921,-0.585,0.229,0.442,0.413,0.587,0.646,0.49,0.281,-0.538,-0.129
'0:09.290',0.843,-0.165,-1.008,-0.339,0.924,-0.586,0.223,0.44,0.423,0.593,0.646,0.489,0.283,-0.549,-0.129
