'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:08.250',-0.342,-2.67,-2.328,1.506,0.993,-2.499,0.209,0.203,0.354,-0.246,0.359,0.25,-0.184,-0.924,0.265
'0:08.251',-0.343,-2.67,-2.328,1.506,0.992,-2.499,0.207,0.201,0.353,-0.247,0.361,0.251,-0.181,-0.919,0.268
'0:08.252',-0.338,-2.666,-2.328,1.502,0.994,-2.497,0.208,0.203,0.356,-0.246,0.365,0.254,-0.176,-0.921,0.269
'0:08.253',-0.337,-2.667,-2.33,1.502,0.997,-2.499,0.211,0.208,0.359,-0.246,0.365,0.255,-0.177,-0.927,0.265
'0:08.254',-0.338,-2.674,-2.336,1.506,0.999,-2.506,0.214,0.209,0.358,-0.248,0.361,0.253,-0.175,-0.932,0.264
'0:08.255',-0.339,-2.679,-2.34,1.509,1,-2.51,0.214,0.208,0.357,-0.249,0.362,0.254,-0.174,-0.934,0.263
'0:08.256',-0.339,-2.68,-2.341,1.509,1.002,-2.511,0.209,0.206,0.354,-0.253,0.359,0.251,-0.171,-0.938,0.266
'0:08.257',-0.331,-2.667,-2.336,1.499,1.002,-2.502,0.213,0.212,0.361,-0.247,0.365,0.255,-0.17,-0.931,0.262
'0:08.258',-0.327,-2.661,-2.334,1.494,1.004,-2.498,0.219,0.22,0.368,-0.242,0.369,0.257,-0.168,-0.926,0.258
'0:08.259',-0.328,-2.662,-2.333,1.494,1.002,-2.498,0.221,0.222,0.371,-0.238,0.373,0.263,-0.165,-0.926,0.257
'0:08.260',-0.325,-2.659,-2.333,1.492,1.004,-2.496,0.222,0.225,0.377,-0.233,0.379,0.267,-0.161,-0.923,0.255
'0:08.261',-0.326,-2.655,-2.33,1.49,1.002,-2.493,0.217,0.226,0.378,-0.232,0.38,0.266,-0.158,-0.92,0.256
'0:08.262',-0.325,-2.648,-2.324,1.486,1,-2.486,0.209,0.226,0.379,-0.23,0.383,0.27,-0.153,-0.914,0.261
'0:08.263',-0.318,-2.647,-2.329,1.482,1.006,-2.489,0.197,0.223,0.376,-0.233,0.383,0.27,-0.148,-0.911,0.269
'0:08.264',-0.318,-2.646,-2.329,1.482,1.006,-2.488,0.191,0.223,0.38,-0.232,0.384,0.27,-0.146,-0.909,0.274
'0:08.265',-0.308,-2.636,-2.329,1.472,1.01,-2.482,0.188,0.225,0.383,-0.228,0.389,0.276,-0.141,-0.9,0.276
'0:08.266',-0.306,-2.637,-2.33,1.472,1.012,-2.484,0.174,0.22,0.379,-0.231,0.386,0.274,-0.139,-0.901,0.283
'0:08.267',-0.304,-2.635,-2.332,1.47,1.014,-2.483,0.167,0.222,0.381,-0.23,0.388,0.273,-0.131,-0.903,0.289
'0:08.268',-0.293,-2.627,-2.333,1.46,1.02,-2.481,0.162,0.225,0.385,-0.224,0.395,0.28,-0.121,-0.902,0.289
'0:08.269',-0.292,-2.624,-2.332,1.458,1.02,-2.478,0.159,0.229,0.392,-0.218,0.398,0.281,-0.12,-0.898,0.289
'0:08.270',-0.288,-2.623,-2.336,1.456,1.023,-2.479,0.151,0.232,0.395,-0.217,0.4,0.284,-0.109,-0.896,0.292
'0:08.271',-0.288,-2.623,-2.334,1.456,1.022,-2.478,0.146,0.232,0.396,-0.213,0.404,0.287,-0.101,-0.895,0.295
'0:08.272',-0.296,-2.626,-2.33,1.461,1.016,-2.478,0.148,0.23,0.395,-0.214,0.401,0.282,-0.109,-0.897,0.293
'0:08.273',-0.299,-2.63,-2.33,1.464,1.015,-2.48,0.147,0.229,0.394,-0.217,0.4,0.28,-0.112,-0.899,0.292
'0:08.274',-0.292,-2.627,-2.334,1.46,1.02,-2.481,0.154,0.236,0.401,-0.21,0.406,0.282,-0.107,-0.9,0.287
'0:08.275',-0.289,-2.627,-2.338,1.458,1.024,-2.482,0.165,0.244,0.409,-0.204,0.409,0.283,-0.102,-0.906,0.28
'0:08.276',-0.287,-2.623,-2.335,1.456,1.024,-2.479,0.167,0.25,0.416,-0.195,0.415,0.288,-0.098,-0.9,0.277
'0:08.277',-0.283,-2.616,-2.333,1.45,1.024,-2.474,0.17,0.253,0.419,-0.192,0.421,0.294,-0.097,-0.894,0.27
'0:08.278',-0.28,-2.611,-2.331,1.446,1.025,-2.471,0.175,0.257,0.421,-0.192,0.422,0.294,-0.098,-0.896,0.267
'0:08.279',-0.281,-2.616,-2.336,1.448,1.028,-2.477,0.172,0.252,0.419,-0.195,0.418,0.292,-0.099,-0.902,0.272
'0:08.280',-0.287,-2.627,-2.34,1.457,1.026,-2.483,0.172,0.248,0.414,-0.2,0.416,0.291,-0.101,-0.91,0.271
'0:08.281',-0.291,-2.633,-2.342,1.462,1.026,-2.487,0.173,0.248,0.414,-0.198,0.416,0.291,-0.102,-0.914,0.271
'0:08.282',-0.283,-2.636,-2.353,1.46,1.034,-2.495,0.166,0.242,0.407,-0.203,0.413,0.291,-0.101,-0.914,0.275
'0:08.283',-0.281,-2.637,-2.356,1.46,1.036,-2.497,0.165,0.241,0.407,-0.204,0.414,0.293,-0.097,-0.917,0.275
'0:08.284',-0.287,-2.639,-2.352,1.463,1.032,-2.495,0.164,0.239,0.407,-0.203,0.415,0.295,-0.098,-0.917,0.275
'0:08.285',-0.289,-2.64,-2.352,1.464,1.031,-2.496,0.163,0.234,0.402,-0.208,0.411,0.294,-0.104,-0.916,0.276
'0:08.286',-0.288,-2.644,-2.356,1.466,1.034,-2.5,0.162,0.229,0.395,-0.213,0.41,0.294,-0.103,-0.922,0.281
'0:08.287',-0.288,-2.646,-2.357,1.467,1.034,-2.502,0.155,0.217,0.382,-0.225,0.405,0.292,-0.108,-0.921,0.287
'0:08.288',-0.289,-2.651,-2.362,1.47,1.036,-2.506,0.146,0.199,0.364,-0.239,0.391,0.285,-0.118,-0.926,0.298
'0:08.289',-0.293,-2.66,-2.367,1.476,1.037,-2.514,0.137,0.186,0.35,-0.251,0.382,0.281,-0.119,-0.934,0.311
'0:08.290',-0.3,-2.668,-2.368,1.484,1.034,-2.518,0.137,0.182,0.344,-0.26,0.377,0.278,-0.125,-0.941,0.311
'0:08.291',-0.305,-2.671,-2.366,1.488,1.03,-2.519,0.144,0.181,0.343,-0.259,0.375,0.275,-0.129,-0.938,0.305
'0:08.292',-0.309,-2.672,-2.364,1.49,1.027,-2.518,0.157,0.189,0.351,-0.255,0.38,0.275,-0.132,-0.931,0.294
'0:08.293',-0.312,-2.673,-2.361,1.492,1.024,-2.518,0.161,0.193,0.354,-0.252,0.38,0.276,-0.134,-0.931,0.29
'0:08.294',-0.312,-2.678,-2.365,1.495,1.026,-2.522,0.16,0.191,0.352,-0.254,0.377,0.272,-0.136,-0.937,0.292
'0:08.295',-0.314,-2.695,-2.381,1.504,1.034,-2.538,0.156,0.184,0.342,-0.267,0.366,0.266,-0.142,-0.954,0.298
'0:08.296',-0.319,-2.708,-2.389,1.514,1.036,-2.55,0.147,0.169,0.326,-0.281,0.354,0.257,-0.147,-0.963,0.312
'0:08.297',-0.327,-2.715,-2.388,1.521,1.03,-2.551,0.143,0.16,0.316,-0.291,0.345,0.251,-0.157,-0.971,0.319
'0:08.298',-0.333,-2.716,-2.383,1.524,1.024,-2.55,0.144,0.154,0.31,-0.297,0.342,0.246,-0.164,-0.968,0.32
'0:08.299',-0.342,-2.721,-2.379,1.531,1.018,-2.55,0.148,0.152,0.309,-0.3,0.337,0.24,-0.17,-0.967,0.319
'0:08.300',-0.347,-2.721,-2.374,1.534,1.014,-2.548,0.152,0.153,0.31,-0.299,0.333,0.238,-0.177,-0.967,0.316
'0:08.301',-0.351,-2.719,-2.367,1.535,1.008,-2.543,0.156,0.154,0.312,-0.297,0.335,0.237,-0.181,-0.958,0.31
'0:08.302',-0.352,-2.718,-2.366,1.535,1.007,-2.542,0.159,0.158,0.315,-0.295,0.336,0.236,-0.18,-0.958,0.306
'0:08.303',-0.352,-2.721,-2.369,1.536,1.008,-2.546,0.161,0.162,0.318,-0.293,0.335,0.235,-0.18,-0.963,0.301
'0:08.304',-0.361,-2.728,-2.368,1.545,1.002,-2.548,0.164,0.167,0.319,-0.295,0.333,0.234,-0.184,-0.967,0.296
'0:08.305',-0.355,-2.726,-2.37,1.54,1.008,-2.549,0.164,0.166,0.318,-0.295,0.333,0.235,-0.181,-0.971,0.296
'0:08.306',-0.351,-2.731,-2.38,1.541,1.014,-2.555,0.164,0.167,0.318,-0.296,0.331,0.232,-0.182,-0.976,0.295
'0:08.307',-0.353,-2.739,-2.385,1.546,1.016,-2.562,0.164,0.168,0.316,-0.298,0.327,0.228,-0.185,-0.982,0.293
'0:08.308',-0.354,-2.745,-2.39,1.55,1.018,-2.568,0.162,0.165,0.315,-0.3,0.327,0.228,-0.192,-0.989,0.291
'0:08.309',-0.356,-2.748,-2.392,1.552,1.017,-2.57,0.16,0.164,0.315,-0.302,0.327,0.231,-0.191,-0.995,0.293
'0:08.310',-0.357,-2.747,-2.389,1.552,1.016,-2.568,0.159,0.163,0.312,-0.302,0.325,0.228,-0.186,-0.995,0.298
'0:08.311',-0.362,-2.749,-2.388,1.556,1.012,-2.569,0.165,0.166,0.314,-0.3,0.326,0.229,-0.187,-0.995,0.295
'0:08.312',-0.359,-2.75,-2.39,1.555,1.015,-2.571,0.167,0.165,0.313,-0.302,0.326,0.231,-0.187,-1,0.294
'0:08.313',-0.361,-2.754,-2.393,1.558,1.015,-2.574,0.166,0.163,0.309,-0.311,0.319,0.224,-0.193,-1.002,0.293
'0:08.314',-0.366,-2.761,-2.395,1.564,1.014,-2.579,0.168,0.165,0.309,-0.314,0.315,0.22,-0.198,-1.004,0.29
'0:08.315',-0.362,-2.764,-2.401,1.563,1.019,-2.583,0.168,0.166,0.31,-0.314,0.316,0.222,-0.197,-1.009,0.288
'0:08.316',-0.365,-2.769,-2.405,1.567,1.02,-2.587,0.168,0.166,0.311,-0.316,0.316,0.223,-0.197,-1.012,0.286
'0:08.317',-0.369,-2.775,-2.406,1.572,1.018,-2.591,0.167,0.165,0.308,-0.319,0.312,0.218,-0.2,-1.016,0.287
'0:08.318',-0.37,-2.776,-2.406,1.573,1.018,-2.591,0.169,0.165,0.307,-0.32,0.311,0.216,-0.202,-1.02,0.287
'0:08.319',-0.371,-2.78,-2.408,1.575,1.018,-2.594,0.166,0.164,0.306,-0.321,0.312,0.216,-0.203,-1.022,0.289
'0:08.320',-0.367,-2.776,-2.408,1.572,1.02,-2.592,0.165,0.162,0.303,-0.321,0.311,0.216,-0.203,-1.02,0.291
'0:08.321',-0.37,-2.776,-2.406,1.573,1.018,-2.591,0.163,0.157,0.298,-0.326,0.309,0.215,-0.205,-1.021,0.293
'0:08.322',-0.372,-2.779,-2.406,1.575,1.016,-2.592,0.161,0.153,0.295,-0.328,0.307,0.215,-0.206,-1.022,0.296
'0:08.323',-0.371,-2.778,-2.406,1.575,1.018,-2.592,0.165,0.153,0.294,-0.328,0.308,0.215,-0.207,-1.017,0.297
'0:08.324',-0.376,-2.78,-2.404,1.577,1.014,-2.592,0.165,0.15,0.291,-0.331,0.305,0.212,-0.211,-1.016,0.296
'0:08.325',-0.374,-2.777,-2.402,1.575,1.014,-2.59,0.163,0.146,0.287,-0.336,0.301,0.211,-0.215,-1.018,0.297
'0:08.326',-0.374,-2.779,-2.405,1.577,1.015,-2.592,0.162,0.146,0.285,-0.333,0.302,0.211,-0.214,-1.02,0.297
'0:08.327',-0.378,-2.78,-2.402,1.579,1.012,-2.591,0.163,0.146,0.285,-0.332,0.302,0.209,-0.214,-1.022,0.298
'0:08.328',-0.382,-2.779,-2.398,1.58,1.008,-2.588,0.162,0.143,0.283,-0.332,0.3,0.206,-0.218,-1.02,0.297
'0:08.329',-0.381,-2.78,-2.399,1.58,1.008,-2.59,0.166,0.148,0.288,-0.326,0.301,0.206,-0.219,-1.015,0.292
'0:08.330',-0.38,-2.777,-2.398,1.578,1.009,-2.587,0.169,0.15,0.291,-0.321,0.305,0.21,-0.216,-1.014,0.29
'0:08.331',-0.383,-2.777,-2.394,1.58,1.006,-2.586,0.17,0.151,0.292,-0.319,0.304,0.209,-0.218,-1.015,0.29
'0:08.332',-0.384,-2.781,-2.398,1.583,1.007,-2.59,0.17,0.152,0.292,-0.322,0.302,0.208,-0.22,-1.016,0.291
'0:08.333',-0.384,-2.785,-2.402,1.585,1.009,-2.594,0.171,0.151,0.29,-0.325,0.303,0.21,-0.217,-1.017,0.292
'0:08.334',-0.385,-2.784,-2.399,1.585,1.007,-2.592,0.177,0.153,0.291,-0.324,0.303,0.208,-0.224,-1.018,0.289
'0:08.335',-0.386,-2.789,-2.404,1.587,1.008,-2.596,0.176,0.154,0.29,-0.325,0.304,0.206,-0.221,-1.026,0.29
'0:08.336',-0.389,-2.795,-2.406,1.592,1.008,-2.6,0.175,0.157,0.291,-0.324,0.305,0.207,-0.22,-1.026,0.29
'0:08.337',-0.39,-2.793,-2.404,1.591,1.007,-2.599,0.177,0.157,0.291,-0.324,0.305,0.208,-0.223,-1.024,0.29
'0:08.338',-0.39,-2.797,-2.408,1.593,1.008,-2.603,0.179,0.155,0.29,-0.327,0.303,0.207,-0.222,-1.026,0.292
'0:08.339',-0.39,-2.8,-2.41,1.595,1.01,-2.606,0.179,0.159,0.294,-0.325,0.306,0.21,-0.218,-1.03,0.29
'0:08.340',-0.391,-2.804,-2.413,1.597,1.011,-2.608,0.175,0.157,0.291,-0.326,0.304,0.209,-0.217,-1.031,0.293
'0:08.341',-0.393,-2.805,-2.412,1.599,1.009,-2.609,0.178,0.157,0.291,-0.326,0.302,0.207,-0.218,-1.032,0.291
'0:08.342',-0.391,-2.8,-2.409,1.595,1.01,-2.605,0.18,0.16,0.295,-0.324,0.305,0.209,-0.22,-1.032,0.288
'0:08.343',-0.393,-2.801,-2.409,1.597,1.008,-2.606,0.18,0.161,0.296,-0.323,0.305,0.209,-0.222,-1.03,0.287
'0:08.344',-0.39,-2.8,-2.41,1.595,1.01,-2.606,0.185,0.163,0.298,-0.322,0.304,0.21,-0.218,-1.03,0.286
'0:08.345',-0.387,-2.797,-2.41,1.592,1.012,-2.604,0.184,0.162,0.299,-0.323,0.304,0.208,-0.217,-1.031,0.287
'0:08.346',-0.393,-2.801,-2.409,1.597,1.008,-2.606,0.186,0.164,0.299,-0.322,0.303,0.206,-0.224,-1.032,0.284
'0:08.347',-0.394,-2.801,-2.407,1.597,1.006,-2.604,0.186,0.163,0.298,-0.326,0.3,0.204,-0.225,-1.028,0.283
'0:08.348',-0.392,-2.8,-2.408,1.596,1.008,-2.604,0.185,0.162,0.296,-0.328,0.297,0.201,-0.226,-1.031,0.284
'0:08.349',-0.393,-2.8,-2.406,1.596,1.006,-2.603,0.188,0.163,0.297,-0.327,0.297,0.202,-0.228,-1.034,0.283
'0:08.350',-0.392,-2.796,-2.405,1.594,1.006,-2.601,0.188,0.166,0.301,-0.323,0.304,0.208,-0.22,-1.031,0.281
'0:08.351',-0.39,-2.796,-2.405,1.593,1.008,-2.601,0.188,0.167,0.303,-0.321,0.305,0.206,-0.221,-1.029,0.281
'0:08.352',-0.39,-2.795,-2.405,1.593,1.007,-2.6,0.184,0.165,0.3,-0.325,0.301,0.202,-0.227,-1.03,0.282
'0:08.353',-0.39,-2.795,-2.405,1.593,1.007,-2.6,0.185,0.167,0.302,-0.322,0.304,0.203,-0.226,-1.026,0.281
'0:08.354',-0.393,-2.795,-2.402,1.593,1.004,-2.599,0.188,0.168,0.303,-0.32,0.306,0.205,-0.225,-1.024,0.28
'0:08.355',-0.39,-2.792,-2.403,1.591,1.006,-2.598,0.188,0.172,0.307,-0.316,0.308,0.21,-0.22,-1.026,0.279
'0:08.356',-0.392,-2.793,-2.402,1.593,1.005,-2.598,0.188,0.169,0.304,-0.316,0.308,0.211,-0.217,-1.028,0.278
'0:08.357',-0.396,-2.795,-2.4,1.595,1.002,-2.597,0.187,0.167,0.301,-0.319,0.306,0.207,-0.225,-1.03,0.276
'0:08.358',-0.392,-2.796,-2.404,1.593,1.006,-2.6,0.189,0.169,0.301,-0.318,0.306,0.204,-0.228,-1.029,0.275
'0:08.359',-0.392,-2.796,-2.405,1.593,1.006,-2.6,0.191,0.171,0.303,-0.316,0.31,0.208,-0.223,-1.028,0.274
'0:08.360',-0.395,-2.797,-2.402,1.596,1.004,-2.6,0.192,0.173,0.307,-0.312,0.311,0.21,-0.222,-1.029,0.274
'0:08.361',-0.394,-2.799,-2.405,1.597,1.005,-2.603,0.192,0.172,0.308,-0.312,0.309,0.209,-0.225,-1.032,0.272
'0:08.362',-0.395,-2.802,-2.408,1.599,1.006,-2.605,0.193,0.172,0.307,-0.312,0.309,0.211,-0.226,-1.034,0.271
'0:08.363',-0.397,-2.805,-2.409,1.601,1.006,-2.607,0.189,0.169,0.304,-0.316,0.305,0.207,-0.229,-1.036,0.274
'0:08.364',-0.402,-2.806,-2.405,1.603,1.001,-2.606,0.189,0.177,0.312,-0.309,0.307,0.206,-0.228,-1.034,0.271
'0:08.365',-0.395,-2.808,-2.413,1.601,1.008,-2.611,0.193,0.175,0.31,-0.309,0.31,0.212,-0.222,-1.036,0.273
'0:08.366',-0.385,-2.804,-2.42,1.595,1.018,-2.612,0.192,0.171,0.304,-0.312,0.308,0.212,-0.22,-1.036,0.277
'0:08.367',-0.393,-2.806,-2.414,1.599,1.01,-2.611,0.198,0.177,0.31,-0.307,0.309,0.211,-0.223,-1.034,0.274
'0:08.368',-0.396,-2.808,-2.413,1.603,1.008,-2.611,0.2,0.174,0.308,-0.305,0.31,0.21,-0.228,-1.036,0.27
'0:08.369',-0.394,-2.804,-2.41,1.599,1.008,-2.607,0.202,0.176,0.31,-0.302,0.313,0.212,-0.23,-1.03,0.268
'0:08.370',-0.398,-2.808,-2.41,1.603,1.006,-2.61,0.205,0.177,0.31,-0.304,0.31,0.208,-0.231,-1.032,0.269
'0:08.371',-0.401,-2.809,-2.409,1.605,1.004,-2.609,0.211,0.183,0.315,-0.302,0.311,0.208,-0.231,-1.036,0.264
'0:08.372',-0.398,-2.804,-2.406,1.601,1.004,-2.605,0.215,0.185,0.319,-0.302,0.311,0.208,-0.228,-1.035,0.261
'0:08.373',-0.402,-2.804,-2.402,1.603,1,-2.604,0.217,0.184,0.317,-0.307,0.304,0.2,-0.233,-1.034,0.261
'0:08.374',-0.411,-2.808,-2.397,1.609,0.993,-2.603,0.228,0.187,0.314,-0.312,0.299,0.196,-0.24,-1.031,0.257
'0:08.375',-0.418,-2.813,-2.394,1.616,0.988,-2.604,0.237,0.184,0.307,-0.323,0.291,0.189,-0.249,-1.031,0.249
'0:08.376',-0.428,-2.817,-2.389,1.623,0.98,-2.603,0.253,0.19,0.302,-0.335,0.278,0.177,-0.265,-1.032,0.24
'0:08.377',-0.434,-2.821,-2.388,1.627,0.977,-2.604,0.275,0.199,0.3,-0.343,0.265,0.168,-0.277,-1.042,0.232
'0:08.378',-0.444,-2.824,-2.38,1.633,0.968,-2.602,0.3,0.213,0.3,-0.351,0.252,0.156,-0.29,-1.049,0.218
'0:08.379',-0.459,-2.824,-2.365,1.641,0.953,-2.594,0.333,0.228,0.298,-0.363,0.237,0.145,-0.304,-1.044,0.199
'0:08.380',-0.471,-2.821,-2.349,1.646,0.939,-2.585,0.367,0.246,0.305,-0.368,0.229,0.138,-0.319,-1.035,0.177
'0:08.381',-0.484,-2.809,-2.325,1.647,0.92,-2.567,0.398,0.263,0.315,-0.366,0.226,0.135,-0.33,-1.024,0.154
'0:08.382',-0.494,-2.803,-2.309,1.649,0.907,-2.556,0.426,0.272,0.314,-0.371,0.22,0.129,-0.337,-1.021,0.137
'0:08.383',-0.499,-2.801,-2.302,1.651,0.901,-2.552,0.459,0.286,0.314,-0.381,0.211,0.124,-0.345,-1.023,0.12
'0:08.384',-0.501,-2.806,-2.305,1.653,0.902,-2.556,0.49,0.311,0.323,-0.385,0.204,0.119,-0.353,-1.03,0.099
'0:08.385',-0.502,-2.802,-2.3,1.652,0.898,-2.551,0.528,0.349,0.348,-0.371,0.207,0.117,-0.359,-1.03,0.069
'0:08.386',-0.494,-2.784,-2.29,1.639,0.897,-2.538,0.548,0.386,0.382,-0.341,0.233,0.135,-0.342,-1.018,0.043
'0:08.387',-0.472,-2.776,-2.303,1.624,0.915,-2.539,0.557,0.427,0.43,-0.291,0.272,0.161,-0.31,-1.018,0.023
'0:08.388',-0.448,-2.779,-2.332,1.613,0.942,-2.555,0.567,0.466,0.472,-0.251,0.303,0.183,-0.283,-1.03,0.008
'0:08.389',-0.424,-2.787,-2.361,1.605,0.969,-2.575,0.576,0.505,0.513,-0.21,0.334,0.205,-0.252,-1.044,-0.008
'0:08.390',-0.396,-2.781,-2.385,1.589,0.995,-2.583,0.593,0.555,0.568,-0.158,0.376,0.231,-0.218,-1.052,-0.031
'0:08.391',-0.357,-2.775,-2.418,1.566,1.03,-2.596,0.606,0.627,0.65,-0.078,0.436,0.269,-0.169,-1.054,-0.059
'0:08.392',-0.317,-2.754,-2.438,1.535,1.06,-2.596,0.614,0.709,0.754,0.029,0.519,0.321,-0.101,-1.044,-0.087
'0:08.393',-0.268,-2.738,-2.47,1.504,1.101,-2.604,0.589,0.755,0.83,0.116,0.591,0.367,-0.037,-1.047,-0.091
'0:08.394',-0.205,-2.721,-2.517,1.463,1.155,-2.619,0.544,0.803,0.916,0.218,0.678,0.427,0.044,-1.05,-0.09
'0:08.395',-0.128,-2.695,-2.567,1.411,1.22,-2.631,0.503,0.892,1.052,0.367,0.801,0.51,0.154,-1.043,-0.106
'0:08.396',-0.048,-2.672,-2.625,1.36,1.288,-2.649,0.48,1.012,1.215,0.538,0.929,0.59,0.265,-1.038,-0.135
'0:08.397',0.018,-2.62,-2.638,1.302,1.327,-2.629,0.448,1.094,1.352,0.691,1.052,0.668,0.366,-1.004,-0.149
'0:08.398',0.085,-2.569,-2.654,1.243,1.369,-2.611,0.385,1.159,1.481,0.845,1.175,0.75,0.471,-0.972,-0.152
'0:08.399',0.16,-2.505,-2.663,1.173,1.411,-2.584,0.324,1.24,1.631,1.023,1.317,0.84,0.588,-0.934,-0.163
'0:08.400',0.229,-2.433,-2.662,1.103,1.446,-2.548,0.254,1.29,1.757,1.183,1.453,0.93,0.698,-0.891,-0.161
'0:08.401',0.298,-2.362,-2.66,1.032,1.479,-2.511,0.184,1.341,1.896,1.355,1.595,1.022,0.808,-0.843,-0.159
'0:08.402',0.36,-2.274,-2.635,0.958,1.498,-2.454,0.104,1.383,2.028,1.526,1.736,1.111,0.913,-0.777,-0.159
'0:08.403',0.429,-2.2,-2.629,0.886,1.529,-2.414,-0.015,1.391,2.132,1.685,1.873,1.202,1.022,-0.725,-0.133
'0:08.404',0.491,-2.13,-2.622,0.82,1.556,-2.376,-0.106,1.401,2.236,1.841,2.006,1.289,1.126,-0.671,-0.107
'0:08.405',0.533,-2.067,-2.599,0.767,1.566,-2.333,-0.176,1.371,2.287,1.944,2.1,1.356,1.203,-0.622,-0.075
'0:08.406',0.561,-2.007,-2.567,0.724,1.564,-2.287,-0.257,1.311,2.31,2.024,2.178,1.409,1.266,-0.578,-0.032
'0:08.407',0.59,-1.954,-2.543,0.682,1.566,-2.248,-0.355,1.23,2.307,2.083,2.24,1.455,1.315,-0.537,0.029
'0:08.408',0.633,-1.888,-2.52,0.627,1.577,-2.204,-0.485,1.143,2.312,2.157,2.317,1.516,1.391,-0.488,0.102
'0:08.409',0.664,-1.81,-2.474,0.573,1.569,-2.142,-0.633,1.03,2.304,2.224,2.396,1.577,1.469,-0.427,0.179
'0:08.410',0.691,-1.71,-2.4,0.509,1.545,-2.054,-0.798,0.88,2.256,2.267,2.467,1.638,1.538,-0.349,0.263
'0:08.411',0.711,-1.633,-2.344,0.462,1.527,-1.988,-0.899,0.826,2.298,2.365,2.553,1.694,1.603,-0.283,0.296
'0:08.412',0.697,-1.651,-2.347,0.477,1.522,-1.999,-0.915,0.808,2.312,2.378,2.546,1.682,1.591,-0.286,0.309
'0:08.413',0.655,-1.718,-2.373,0.531,1.514,-2.046,-0.919,0.75,2.267,2.332,2.487,1.633,1.536,-0.332,0.339
'0:08.414',0.608,-1.798,-2.404,0.596,1.506,-2.1,-0.95,0.641,2.187,2.274,2.431,1.584,1.48,-0.382,0.389
'0:08.415',0.556,-1.843,-2.398,0.643,1.478,-2.12,-0.993,0.539,2.089,2.181,2.352,1.532,1.413,-0.401,0.443
'0:08.416',0.508,-1.879,-2.386,0.685,1.448,-2.132,-1.002,0.494,2.041,2.123,2.285,1.484,1.351,-0.415,0.466
'0:08.417',0.456,-1.919,-2.374,0.732,1.415,-2.146,-0.989,0.419,1.949,2.03,2.201,1.429,1.278,-0.427,0.49
'0:08.418',0.401,-1.964,-2.364,0.781,1.383,-2.164,-0.942,0.374,1.857,1.901,2.078,1.351,1.181,-0.452,0.504
'0:08.419',0.334,-2.043,-2.377,0.855,1.355,-2.21,-0.874,0.34,1.738,1.703,1.883,1.228,1.04,-0.504,0.522
'0:08.420',0.255,-2.15,-2.404,0.948,1.329,-2.277,-0.793,0.294,1.57,1.438,1.639,1.082,0.878,-0.575,0.549
'0:08.421',0.165,-2.269,-2.434,1.053,1.3,-2.353,-0.686,0.267,1.407,1.183,1.401,0.929,0.705,-0.662,0.555
'0:08.422',0.071,-2.341,-2.413,1.135,1.242,-2.377,-0.611,0.17,1.168,0.89,1.173,0.792,0.543,-0.708,0.578
'0:08.423',-0.016,-2.377,-2.361,1.197,1.173,-2.369,-0.537,0.049,0.886,0.574,0.962,0.679,0.402,-0.721,0.603
'0:08.424',-0.097,-2.409,-2.312,1.254,1.107,-2.36,-0.476,-0.045,0.648,0.309,0.787,0.581,0.275,-0.735,0.617
'0:08.425',-0.137,-2.455,-2.319,1.296,1.091,-2.388,-0.451,-0.075,0.514,0.154,0.685,0.517,0.204,-0.779,0.62
'0:08.426',-0.154,-2.514,-2.36,1.334,1.103,-2.437,-0.417,-0.054,0.436,0.044,0.611,0.471,0.159,-0.835,0.611
'0:08.427',-0.179,-2.57,-2.39,1.375,1.105,-2.481,-0.356,-0.043,0.342,-0.087,0.53,0.424,0.105,-0.88,0.601
'0:08.428',-0.194,-2.623,-2.429,1.409,1.117,-2.526,-0.27,0.015,0.324,-0.147,0.49,0.394,0.062,-0.922,0.56
'0:08.429',-0.196,-2.656,-2.461,1.426,1.133,-2.559,-0.194,0.092,0.365,-0.138,0.482,0.382,0.045,-0.95,0.516
'0:08.430',-0.204,-2.682,-2.477,1.443,1.136,-2.579,-0.127,0.16,0.423,-0.103,0.493,0.377,0.038,-0.971,0.472
'0:08.431',-0.212,-2.692,-2.48,1.452,1.133,-2.587,-0.07,0.228,0.504,-0.042,0.523,0.382,0.037,-0.976,0.419
'0:08.432',-0.215,-2.7,-2.485,1.458,1.134,-2.592,-0.021,0.284,0.569,0.005,0.547,0.386,0.042,-0.982,0.376
'0:08.433',-0.22,-2.703,-2.483,1.462,1.131,-2.594,0.021,0.335,0.623,0.048,0.565,0.389,0.041,-0.986,0.337
'0:08.434',-0.224,-2.701,-2.478,1.462,1.127,-2.59,0.066,0.38,0.669,0.081,0.58,0.39,0.037,-0.982,0.299
'0:08.435',-0.228,-2.699,-2.47,1.463,1.121,-2.585,0.103,0.409,0.699,0.102,0.591,0.392,0.03,-0.98,0.269
'0:08.436',-0.23,-2.688,-2.458,1.46,1.114,-2.574,0.118,0.427,0.723,0.122,0.604,0.398,0.034,-0.968,0.247
'0:08.437',-0.234,-2.681,-2.447,1.457,1.107,-2.564,0.14,0.45,0.744,0.138,0.612,0.4,0.036,-0.963,0.227
'0:08.438',-0.235,-2.672,-2.437,1.454,1.101,-2.555,0.161,0.463,0.753,0.146,0.615,0.4,0.029,-0.957,0.209
